Tweet_Id,Datetime,Text,Likes,Retweets,Location
1598454366805151775,2022-12-01 23:09:53+00:00,‘Trash Day’: Brittany Aldean Shares Photo Of Balenciaga Gear Stuffed In Garbage Bags https://t.co/lWCJZ5RaR7,0,0,Texas
1598454324841316352,2022-12-01 23:09:43+00:00,"@bob22135153 @hasanthehun sure you could say that, but the balenciaga situation is now upwards of 5 days old, which I thought by now he would have a response to the whole situation up on YouTube.",1,0,
1598454324816150528,2022-12-01 23:09:43+00:00,"@TruthNinja316 @jakeshieldsajj @RonColeman @curioslight
@itsnatlydenise 

Balenciaga is cursed.

The yellow tape in their controversial ad says Baalenciaga.

Baal enciaga means Baal's curse in Latin.

https://t.co/IS9Y9IUFu9 https://t.co/ezxJgodL4F",1,0,🤡🌎The Other Side of Reality
1598454321406005279,2022-12-01 23:09:42+00:00,"Was Kanye sponsored head to toe in Balenciaga drip? Along with Chanel, Hugo Boss, Adidas and others, it would seem many designers have an affinity for similar interests. https://t.co/nhAgjre0om",0,0,
1598454304842698783,2022-12-01 23:09:38+00:00,@AntonioSabatoJr The nice part about living in the Midwest is that I have never seen any Balenciaga products or stores or have any idea where to buy them.,0,0,
1598454297389420567,2022-12-01 23:09:36+00:00,"@chrisprimod @KimKardashian Other reports say Kim and Khloe wanted their daughter's involved in the campaign, Balenciaga said no.",1,0,
1598454280738189313,2022-12-01 23:09:33+00:00,"@pokeaface @PopBase But she performed in Russia, Usa, uk, china... 💀 I mean, this is a lil bit hypocritical coming from here also after the Balenciaga scandal and she still did a photoshoot with them 
Correct me in case she didn't performed in these countries or if the date of the shoot was before",0,0,in a world where Bora got sued
1598454279748014080,2022-12-01 23:09:32+00:00,"@KimKardashian Life long fan here but your support of Balenciaga is grotesque. How can you? They were promoting child rape. It’s so fucking wrong. And here you are showing your unsullied child off as if to say “she’s fine, others may be raped, oh well”.",0,0,
1598454264502063105,2022-12-01 23:09:29+00:00,@redwondereroft1 @OliLondonTV They use this tape alot ..as you can see it says Balenciaga but the one witht he kid you can clearly see 2 A's. https://t.co/qsfmXHDT1i,0,0,
1598454258529337344,2022-12-01 23:09:27+00:00,@ZubyMusic maybe this is an experiment. balenciaga etc. are going to the limits and see how societies will react to their „hidden messages“. maybe ye is doing this to make a point? maybe it’s about seeing what will happen to people who say stuff like this afterwards? 🧐 just wondering,0,0,
1598454248643219489,2022-12-01 23:09:25+00:00,@RealSarahIdan It's Balenciaga,0,0,Earth?
1598454217387266069,2022-12-01 23:09:17+00:00,@SkyMastersMedia @kanyewest today‘s interview with Alex Jones!? #Balenciaga https://t.co/31OxFD0bj8,1,0,The Ozarks
1598454210361950208,2022-12-01 23:09:16+00:00,@MayraFlores2022 Will we see Michelle Obama wearing any balenciaga ?,0,0,"Baja California, México"
1598454198676475936,2022-12-01 23:09:13+00:00,"@XharkXlayer A lot. First of all, Balenciaga is promoting Child P@#n and Satanism and worse on their pages but no big celebrity is complaining. It's not even trending",1,0,Talokan
1598454192221429760,2022-12-01 23:09:11+00:00,@ImaniTrene_ Had to be them big ass square Balenciaga boots,0,0,
1598454182310469640,2022-12-01 23:09:09+00:00,"Bet 90% of people buying Balenciaga don't know this, the other 10% just don't care. https://t.co/BuNhDNHyx8",0,1,209 USA
1598454170629165070,2022-12-01 23:09:06+00:00,@KariLakeWarRoom @JackPosobiec The same folks with levers of power who want Hobbs in are the same ones avoiding the Balenciaga topic.,2,0,
1598454169106632711,2022-12-01 23:09:06+00:00,"@DrKarlynB @ElijahSchaffer Wow that was quick.
He make it look good though. 
Is Balenciaga the new Hugo Boss?",1,0,"Florida, USA"
1598454114249330693,2022-12-01 23:08:53+00:00,Baal Distances Self From Balenciaga https://t.co/mHC52Sap8o,20849,4107,
1598454095819558940,2022-12-01 23:08:48+00:00,"@ashley_howells Being a corporate slave with no total control is the definition of pure slavery. By losing everything, he is now free. The real problem should be directed towards the celebrities being quiet on Balenciaga. That's where the problem lies.",0,0,England
1598454077528199190,2022-12-01 23:08:44+00:00,I saw Baal and i thought Raiden shogun was treading but no turns out it's the Balenciaga shit again,0,0,
1598454065855451159,2022-12-01 23:08:41+00:00,@CualquieraMujer @KeringGroup Balenciaga significa Baal is the king,3,0,
1598453982724513792,2022-12-01 23:08:21+00:00,"ALL FACTS! 

BALENCIAGA IS DISGUSTING. TRASH COMPANY. THEY ARE TRYING TO NORMALIZE CHILD PORNOGRAPHY! 

CELEBRITIES WHO AREN’T SPEAKING UP SHOULD BE ASHAMED. 

S/O TO THIS GUY. FACTS ALL FACTS.",8,1,"Atlanta, GA 🇦🇱"
1598453928768819223,2022-12-01 23:08:09+00:00,"Anyone, who uses children for their own gain to be stay young, healthy and beautiful are disgusting pathetic dirt bags! I'm glad that my peace, safety, and health come from Jesus!

Hollywood's Satanic Secret Hidden Inside Balenciaga Photoshoot https://t.co/Nj4CHh9FON via @YouTube",0,0,
1598453907554029578,2022-12-01 23:08:04+00:00,🔊 Ara sona | T3NZU Balenciaga - Marshlemon https://t.co/7xLUWIRvFe,0,0,Sant Hipòlit de Voltregà
1598453889631768597,2022-12-01 23:07:59+00:00,@LuchiTheDesignr No Gucci or balenciaga or Tommy Hilfiger everything else is cool though,1,0,htx 📍
1598453886368600083,2022-12-01 23:07:59+00:00,Fuck Kanye fuck Balenciaga fuck jack Harlow,1,0,
1598453859642495000,2022-12-01 23:07:52+00:00,@SusanPoe7 @PalmerReport I don’t recognise his voice for one bit . I think it’s balenciaga and Kanye backstabbing each other’s,1,0,London
1598453843263737869,2022-12-01 23:07:48+00:00,All I want to know is if the balenciaga people make a good sturdy pair of trousers. I don’t need or want any of this hoopla.,0,0,Crabtree Valley
1598453819515768832,2022-12-01 23:07:43+00:00,Y’all gonna stop wearing them ugly ass balenciagas or what??,2,0,
1598453814306426881,2022-12-01 23:07:41+00:00,"Balenciaga. FTX. Hunter. Burisma. Azov.

Ukraine is the keystone to the Globalist Empire.

A proxy state with a Proxy Prince.

How long until Normieville starts asking the right questions?",241,89,
1598453814167851040,2022-12-01 23:07:41+00:00,Balenciaga is like them crazy fake conspiracy theory videos but this shit is actually real holy fuck,2,0,"New York, USA"
1598453802067283970,2022-12-01 23:07:38+00:00,They’re trying to take your mind off the Balenciaga shit.,7,1,"New York, NY"
1598453799823331342,2022-12-01 23:07:38+00:00,Baal Distances Self From Balenciaga | Babylon Bee https://t.co/46E3WHQlAC,1,0,"Northwest, GA"
1598453780328206347,2022-12-01 23:07:33+00:00,@thegaywhostrayd I mean look definitely an anti-semite I don't care what he says. However while that is balenciaga that is his specific line with them. I honestly can't say thats odd imo. He already has all these clothes. Its his line.,2,0,"Alabama, USA"
1598453775651557411,2022-12-01 23:07:32+00:00,Are yall #woke yet??? #KimKardashian #Balenciaga #CancelBalenciaga #cancelthekardashians #kaynewest #TrendingNow https://t.co/eibESwxys9,3,0,
1598453772388569090,2022-12-01 23:07:31+00:00,"Well, Ye just Yeeted himself forever.  Alex Jones will never have him on again.  What a puny plan.  Your balenciaga mask ...lame.

https://t.co/SX24P1XIJD via @TMZ",0,0, Wastelands
1598453766856101900,2022-12-01 23:07:30+00:00,Nawt Charles pic editor or smm or whoever removing Balenciaga logo in repost 💀,0,0,22 s/h mostly gymnastics & f1
1598453762481623040,2022-12-01 23:07:29+00:00,"@WAwakened1 @PapiTrumpo Balenciaga, Peter Nygard, Epstein, fake news laying off, meta laying off. Shit is happening just slowly",3,0,Canadian Shield
1598453746123657225,2022-12-01 23:07:25+00:00,"@ElijahSchaffer Ye in gimp mask from Balenciaga said crazy stuff that makes him seem like an artist who's not quite with it. To the point that Alex Jones was like bro that's a bit nuts. 
His Elmo impression of Netanyahu as a Net and Yahoo drink was cringe.
If he had a point it was lost to most.",0,0,"Florida, USA"
1598453701609508885,2022-12-01 23:07:14+00:00,I wonder if he is still wearing his #Balenciaga boots? Also why is nick in that same damn hoodie?,0,0,
1598453671481819136,2022-12-01 23:07:07+00:00,"I get the feeling we are being played. All the world is a stage
 Suddenly the #Balenciaga scandal is proceeded by 'racism'. How convenient and what a distraction from the satanic paedophilic cults in operation. #setup #NgoziFulaniIsADisgrace #MarleneHeadley #CancelBalenciaga",0,1,"Tamworth, England"
1598453649272983566,2022-12-01 23:07:02+00:00,@iam_johnw Lebron bill that platform when he didn’t support kyrie and he built a balenciaga arena,0,0,
1598453628339388416,2022-12-01 23:06:57+00:00,@kanyewest What’s with the balenciaga mask??,0,0,
1598453626728771584,2022-12-01 23:06:57+00:00,"@roddreher I have heard the mask called the ""Donda"" mask, after the Kanye album. 

If he got it from Balenciaga, he would have needed to have gotten it prior to 2021 (release year of ""Donda"").",1,0,
1598453619703140354,2022-12-01 23:06:55+00:00,"“This isn’t political. It’s about our children…. [BALENCIAGA] promoted essentially child porn, and nearly every celebrity is silent. Makes you think. It makes you wonder, folks, what’s going on. Again, none of it is by accident.” https://t.co/GjHCgfPi0j",0,1,
1598453599838916635,2022-12-01 23:06:50+00:00,"@MsBlaireWhite @KimKardashian The blinds say she asked Balenciaga for more money. She's so greedy, money comes before her children.",1,0,
1598453593182556161,2022-12-01 23:06:49+00:00,Silence in Balenciaga child porn ads. Where is the outrage? Forget your tweet @KimKardashian! Do something! Every single celebrity better speak up or sit down and shut up forever on any issue. You people disgust me. @Balenciaga,0,1,
1598453582843760640,2022-12-01 23:06:46+00:00,"If you move the ""a"" around it looks like they can easily apologize... #baal #Balenciaga #BalenciagaGate https://t.co/U626m1rwg2",0,0,Last place u'd look
1598453571317821440,2022-12-01 23:06:43+00:00,"They’re more concerned about Kanye than Balenciaga, and that disturbs me. 🤔",2,1,"Las Vegas, NV"
1598453571225374751,2022-12-01 23:06:43+00:00,@HotepJesus Why he have a Balenciaga mask on?!?,5,0,
1598453564594323457,2022-12-01 23:06:42+00:00,@alejopmb @GathererSkull What if the founder is named Cristóbal Balenciaga Eizaguirre and he just named it after himself?,0,0,Rhodesia
1598453559833640960,2022-12-01 23:06:41+00:00,"@kanyewest masked rant brought to you by #CancelBalenciaga #CancelKimKardashian &amp; Pimp Kris Jenner who are desperate to change news cycle to get bad press off of them. Ye deflected from #Balenciaga crime &amp; said “friend” just to keep Kim’s check rolling in!

#InfoWars #AlexJones",0,0,
1598453526153383949,2022-12-01 23:06:33+00:00,Gutfeld Destroys Republican Host Of ‘The View’ Over Balenciaga Hot Take https://t.co/6OXPizp7oy,12,6,Texas
1598453491378409506,2022-12-01 23:06:24+00:00,@JackPosobiec Balenciaga have small hot dogs 🌭 https://t.co/8fhoe7FHLF,0,0,"Pennsylvania, USA"
1598453459451367445,2022-12-01 23:06:17+00:00,"@LayahHeilpern @trader1sz 🤣😂he sure lost loads of money this year, think he's just trynna be contreversial..from chasing kim kardashian to balenciaga muddy cat walk to this hitler business...I mean the funniest is that he has that thing over his head",0,0,cyberweb
1598453416476528645,2022-12-01 23:06:06+00:00,Not 1 lie told. Balenciaga and those celebrities are hoping this story fades away.,5,0,The Dirty Glove
1598453404753448970,2022-12-01 23:06:04+00:00,"@RepAshleyHinson @RJC kanye is exposing the establishment and Hollywood as a whole, @RepAshleyHinson you might check the facts before putting out this Stmt because Kanye’s stmts are NOT Anti Semetic and he is the only celeb speaking up against Balenciaga",0,0,
1598453379289972737,2022-12-01 23:05:58+00:00,"@StephenValus @AyrtonBarnes @12thManInND @stillgray It's out there, but many folks are not retweeting it because it's stupid shit taking away attention from the Balenciaga debacle. I've seen it, not retweeting it. More important stuff to keep out front than that useless interview.",0,0,Up Your Ass!
1598453297656090641,2022-12-01 23:05:38+00:00,"@elonmusk Before the Balenciaga story disappears, can someone confirm if the little girls in the ads are safe?",0,0,I'm Right Here 
1598453296087371776,2022-12-01 23:05:38+00:00,Brittany Aldean Takes Out the ‘Trash': Thousands of Dollars of Balenciaga Amid Scandal https://t.co/KJPYFxVURo,0,0,"Windsor, CO"
1598453291985391629,2022-12-01 23:05:37+00:00,"@hellopaigehello @KimKardashian Balenciaga is owned by Kering here is a list of their other brands:
Gucci
Saint Laurent
Kering
Alexander McQueen
Brioni
Boucheron
Pomellato
DoDo
Qeelin
Kering eyeware
Lets make #CancelKering pop up as well",7,2,"Minneapolis, MN"
1598453275694714900,2022-12-01 23:05:33+00:00,Don’t let this distract you from the fact Balenciaga selling adult toys in child form,1,0,Luna 
1598453225497284619,2022-12-01 23:05:21+00:00,"@XAVIAERD She attacked Kim regarding Balenciaga. We all want to see that same energy regarding antisemitism. “It’s that easy, a tweet will suffice”  @RealCandaceO https://t.co/JlKpoq68R0",0,0,"Florida, USA"
1598453196778885140,2022-12-01 23:05:14+00:00,Kanye on infowars wearing his balenciaga mask... https://t.co/Xkw1R27471,8,2,deep in a blue hell hole
1598453175023030305,2022-12-01 23:05:09+00:00,"No.  I have to Dis the sadists who packed innocent men, women, &amp; children into train cars, then gassed, tortured, &amp; experimented on them for no reason other than they thought them inferior.  Also, that Balenciaga looking head gear is ridiculous.",1,0,United States
1598453164881203206,2022-12-01 23:05:06+00:00,@jasebyjason If only balenciaga went through the same scandal.. https://t.co/WNuCoJEvZY,0,0,
1598453156958318593,2022-12-01 23:05:05+00:00,"@DailyLoud Lol, burning something you already bought. Funny, i can see balenciaga smirking right now. 

In a year or two, people will forget. And will start buying those things again. 😄",0,0,
1598453120295927808,2022-12-01 23:04:56+00:00,Balenciaga outta pocket but I’m not canceling them,0,0,Philly
1598453088607784982,2022-12-01 23:04:48+00:00,@KimKardashian @SnoopDogg @SnoopDogg i wouldn’t trust her. She probably selling Balenciaga yo GrandKids pictures,5,0,Heaven/Hell
1598453072476491784,2022-12-01 23:04:44+00:00,"@TheTNHoller Maybe you should engage a few things, yourself...

- Jeffrey Epstein &amp; Ghislaine Maxwell
- Sam Bankman Fried
- Balenciaga

(to name a few)",1,0,Nashville
1598453055619739649,2022-12-01 23:04:40+00:00,@ZubyMusic Ask him to sign your Balenciaga’s,0,0,
